loc_id,mktcode_id,unique_mktcode_name,mktcode_name,fg_id,fg_name,catalog_id,catalog_code,catalog_name,can_be_sold,category_id,category_name,active,date,qty
4571,1121,8337SF:Safedecor Safari,8337 SF,3395,FGB0174,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-03-11,4
4571,505,10059UG+:Safedecor 1.0mm Master,10059 UG+ ,3865,FGA0170,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-03-11,2
4571,8160,8590GVL:Safedecor Safari,8590 GVL,20501,FGB0671,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-03-14,1
4571,1011,8513PEC:Safedecor Safari,8513 PEC,3539,FGB0318,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-03-14,2
4571,1022,8553SLE:Safedecor Safari,8553 SLE,3550,FGB0329,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-03-14,5
4571,8174,8592HGS:Safedecor Safari,8592 HGS,20515,FGB0685,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-03-14,4
4571,6360,173MT7:Safegloss Liner,173 MT7,5274,FG7M0069,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-03-14,14
4571,1038,8524TAN:Safedecor Safari,8524 TAN,3566,FGB0345,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-03-14,5
4571,8163,8590SUP:Safedecor Safari,8590 SUP,20504,FGB0674,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-03-14,10
4571,1046,8564VNZ:Safedecor Safari,8564 VNZ ,3574,FGB0353,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-03-14,70
4571,6400,181MT7:Safegloss Liner,181 MT7,6136,FG7M0093,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-03-14,8
4571,551,11376UG+:Safedecor 1.0mm Master,11376 UG+,3911,FGA0216,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-03-14,2
4571,8223,8597HZTWEA:Safedecor Safari,8597 HZT WEA,20023,FGB0631,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-03-14,2
4571,1077,8556SLE:Safedecor Safari,8556 SLE,3282,FGB0061,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-03-14,4
4571,1058,8567HGS:Safedecor Safari,8567 HGS,3330,FGB0109,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-03-14,4
4571,379,10002FLICKER:Safedecor 1.0mm Master,10002 FLICKER,3739,FGA0044,4,CAT0001,Safedecor 1.0mm Master,1,85,1.0 FX,1,2022-03-14,1
4571,4796,HD17027UG+:SAFEDECOR DIGITAL,HD 17027 UG+,5202,FGA-HD0028,110,CAT0020,SAFEDECOR DIGITAL,1,102,1.0 HD (8X4),1,2022-03-14,3
4571,4686,11391HZTSCR:Safedecor 1.0mm Master,11391 HZT SCR,5100,FGA0576,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-03-14,2
4571,6272,137GL7:Safegloss Liner,137 GL7,4276,FG7M0023,10,CAT0005,Safegloss Liner,1,57,0.72 M1 PR MT/GL,1,2022-02-22,5
4571,964,8005VAT:Safedecor Safari,8005 VAT,3492,FGB0271,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,1
4571,6250,130MT7:Safegloss Liner,130 MT7,4254,FG7M0001,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-02-22,3
4571,8174,8592HGS:Safedecor Safari,8592 HGS,20515,FGB0685,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-02-22,30
4571,541,11363UG+:Safedecor 1.0mm Master,11363 UG+,3901,FGA0206,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,1
4571,965,8386VAT:Safedecor Safari,8386 VAT,3493,FGB0272,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,1
4571,8038,11426RDG:Safedecor 1.0mm Master,11426 RDG,20387,FGA0702,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-11,2
4571,5794,8040HGS:Safedecor Safari,8040 HGS,5708,FGB0594,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2021-12-11,2
4571,995,8547SF:Safedecor Safari,8547 SF ,3523,FGB0302,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-11,2
4571,1046,8564VNZ:Safedecor Safari,8564 VNZ ,3574,FGB0353,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-11,81
4571,969,8008SF:Safedecor Safari,8008 SF,3497,FGB0276,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-11,10
4571,948,8547HGS:Safedecor Safari,8547 HGS,3476,FGB0255,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2021-12-11,2
4571,649,11357SF:Safedecor 1.0mm Master,11357 SF,4009,FGA0314,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-11,8
4571,8049,11392UG+:Safedecor 1.0mm Master,11392 UG+,20398,FGA0713,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,2
4571,943,8535HGS:Safedecor Safari,8535 HGS,3471,FGB0250,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-02-22,2
4571,8197,8610URR:Safedecor Safari,8610 URR,20538,FGB0708,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,3
4571,986,8523SF:Safedecor Safari,8523 SF,3514,FGB0293,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-02-22,4
4571,458,11357HZTSEA:Safedecor 1.0mm Master,11357 HZT SEA,3818,FGA0123,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,2
4571,8195,8600URR:Safedecor Safari,8600 URR,20536,FGB0706,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,2
4571,521,11331UG+:Safedecor 1.0mm Master,11331 UG+,3881,FGA0186,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,5
4571,6400,181MT7:Safegloss Liner,181 MT7,6136,FG7M0093,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-02-22,15
4571,5278,8586SF:Safedecor Safari,8586 SF,5385,FGB0543,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-02-22,2
4571,500,10053UG+:Safedecor 1.0mm Master,10053 UG+,3860,FGA0165,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,1
4571,5533,11405UG+:Safedecor 1.0mm Master,11405 UG+,5462,FGA0621,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,2
4571,8204,8608ABS:Safedecor Safari,8608 ABS,20545,FGB0715,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,1
4571,931,8545LIX:Safedecor Safari,8545 LIX,3459,FGB0238,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,4
4571,448,11303PBL:Safedecor 1.0mm Master,11303 PBL,3808,FGA0113,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,6
4571,390,708CFoil:Safedecor 1.0mm Master,708 C Foil,3750,FGA0055,4,CAT0001,Safedecor 1.0mm Master,1,84,1.0 C FOIL,1,2022-02-22,1
4571,3680,50092SG:Satyam Laminates,50092 SG,3868,FGA0173,29,CAT0014,Satyam Laminates,1,108,1.0 UG+/SG+,1,2022-02-22,12
4571,938,8522HGS:Safedecor Safari,8522 HGS,3466,FGB0245,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-02-22,10
4571,8161,8591GVL:Safedecor Safari,8591 GVL,20502,FGB0672,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,3
4571,5276,8584SF:Safedecor Safari,8584 SF,5383,FGB0541,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-02-22,10
4571,5274,8575SF:Safedecor Safari,8575 SF,5381,FGB0539,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-02-22,4
4571,1114,8457SF:Safedecor Safari,8457 SF,3383,FGB0162,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-02-22,5
4571,8058,11413UG+:Safedecor 1.0mm Master,11413 UG+,20407,FGA0722,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,2
4571,426,11263NTR:Safedecor 1.0mm Master,11263 NTR,3786,FGA0091,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,13
4571,431,11364NTR:Safedecor 1.0mm Master,11364 NTR,3791,FGA0096,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,1
4571,491,10002UG+:Safedecor 1.0mm Master,10002 UG+,3851,FGA0156,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,1
4571,5267,8576HZTWEA:Safedecor Safari,8576 HZT WEA,5374,FGB0532,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,12
4571,8165,8592SUP:Safedecor Safari,8592 SUP,20506,FGB0676,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,15
4571,471,11349SOF:Safedecor 1.0mm Master,11349 SOF,3831,FGA0136,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,2
4571,6262,144MT7:Safegloss Liner,144 MT7,4266,FG7M0013,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-02-22,10
4571,8166,8596SUP:Safedecor Safari,8596 SUP,20507,FGB0677,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,15
4571,5257,8584RW:Safedecor Safari,8584 RW,5364,FGB0522,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-11,15
4571,6362,175MT7:Safegloss Liner,175 MT7,5276,FG7M0071,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-11,30
4571,362,11353CMT:Safedecor 1.0mm Master,11353 CMT,3722,FGA0027,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-11,22
4571,8025,WPR6:Safedecor 1.0mm Master,WPR6 ,20374,FGA0689,4,CAT0001,Safedecor 1.0mm Master,1,86,1.0 GX,1,2021-12-11,2
4571,5275,8577SF:Safedecor Safari,8577 SF,5382,FGB0540,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-11,5
4571,933,8547LIX:Safedecor Safari,8547 LIX,3461,FGB0240,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-11,1
4571,5270,8046SF:Safedecor Safari,8046 SF,5377,FGB0535,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-11,1
4571,8054,11436UG+:Safedecor 1.0mm Master,11436 UG+,20403,FGA0718,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2021-12-11,6
4571,981,8510SF:Safedecor Safari,8510 SF,3509,FGB0288,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-11,18
4571,6259,140MT7:Safegloss Liner,140 MT7,4263,FG7M0010,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-11,6
4571,560,10001SF:Safedecor 1.0mm Master,10001 SF,3920,FGA0225,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-11,2
4571,6251,131MT7:Safegloss Liner,131 MT7,4255,FG7M0002,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-11,2
4571,935,8513HGS:Safedecor Safari,8513 HGS,3463,FGB0242,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2021-12-11,11
4571,6356,172MT7:Safegloss Liner,172 MT7,5270,FG7M0065,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-11,4
4571,994,8546SF:Safedecor Safari,8546 SF,3522,FGB0301,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-11,2
4571,984,8521SF:Safedecor Safari,8521 SF,3512,FGB0291,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-11,21
4571,6363,176MT7:Safegloss Liner,176 MT7,5277,FG7M0072,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-11,7
4571,4785,HD17016UG+:SAFEDECOR DIGITAL,HD 17016 UG+,5191,FGA-HD0017,110,CAT0020,SAFEDECOR DIGITAL,1,102,1.0 HD (8X4),1,2021-12-11,1
4571,930,8499LIX:Safedecor Safari,8499 LIX,3458,FGB0237,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-11,1
4571,4669,11385HZTNTR:Safedecor 1.0mm Master,11385 HZT NTR,5083,FGA0559,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-11,2
4571,936,8514HGS:Safedecor Safari,8514 HGS,3464,FGB0243,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2021-12-11,2
4571,6354,170MT7:Safegloss Liner,170 MT7,5268,FG7M0063,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-11,1
4571,1082,8005HGS:Safedecor Safari,8005 HGS,3313,FGB0092,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2021-12-11,1
4571,1045,8563VNZ:Safedecor Safari,8563 VNZ ,3573,FGB0352,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-11,10
4571,497,10048UG+:Safedecor 1.0mm Master,10048 UG+,3857,FGA0162,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,7
4571,8199,8603VNZ:Safedecor Safari,8603 VNZ,20540,FGB0710,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,1
4571,465,11365SMT:Safedecor 1.0mm Master,11365 SMT ,3825,FGA0130,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,2
4571,4722,11383SF:Safedecor 1.0mm Master,11383 SF,5136,FGA0612,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-02-22,1
4571,340,11346AKH:Safedecor 1.0mm Master,11346 AKH,3700,FGA0005,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,2
4571,5279,8587SF:Safedecor Safari,8587 SF,5386,FGB0544,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-02-22,9
4571,6251,131MT7:Safegloss Liner,131 MT7,4255,FG7M0002,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-02-22,7
4571,8159,8618SLE:Safedecor Safari,8618 SLE,20500,FGB0670,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2022-02-22,10
4571,1070,8512SF:Safedecor Safari,8512 SF,3392,FGB0171,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2022-02-22,16
4571,6356,172MT7:Safegloss Liner,172 MT7,5270,FG7M0065,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2022-02-22,4
4571,3657,51007SG+:Satyam Laminates,51007 SG+,4113,FGA0418,29,CAT0014,Satyam Laminates,1,108,1.0 UG+/SG+,1,2022-02-22,5
4571,955,8561HGS:Safedecor Safari,8561 HGS,3483,FGB0262,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-02-22,14
4571,4697,11391SMT:Safedecor 1.0mm Master,11391 SMT,5111,FGA0587,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,5
4571,4785,HD17016UG+:SAFEDECOR DIGITAL,HD 17016 UG+,5191,FGA-HD0017,110,CAT0020,SAFEDECOR DIGITAL,1,102,1.0 HD (8X4),1,2022-02-22,1
4571,470,11348SOF:Safedecor 1.0mm Master,11348 SOF,3830,FGA0135,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,2
4571,5252,8587HGS:Safedecor Safari,8587 HGS,5359,FGB0517,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-02-22,15
4571,5240,8049HGS:Safedecor Safari,8049 HGS,5347,FGB0505,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-02-22,2
4571,418,11303LUS:Safedecor 1.0mm Master,11303 LUS,3778,FGA0083,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,2
4571,5540,11402SMT:Safedecor 1.0mm Master,11402 SMT,5469,FGA0628,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-02-22,11
4571,8173,8591HGS:Safedecor Safari,8591 HGS,20514,FGB0684,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-02-22,10
4571,942,8534HGS:Safedecor Safari,8534 HGS,3470,FGB0249,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2022-02-22,1
4571,492,10012UG+:Safedecor 1.0mm Master,10012 UG+,3852,FGA0157,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2022-02-22,8
4571,5243,8574HGS:Safedecor Safari,8574 HGS,5350,FGB0508,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2021-12-13,3
4571,5259,8581HZTVNZ:Safedecor Safari,8581 HZT VNZ,5366,FGB0524,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-13,1
4571,8069,11419SF:Safedecor 1.0mm Master,11419 SF,20418,FGA0733,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-13,3
4571,8038,11426RDG:Safedecor 1.0mm Master,11426 RDG,20387,FGA0702,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-13,1
4571,6250,130MT7:Safegloss Liner,130 MT7,4254,FG7M0001,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-13,2
4571,5424,8021PEC:Safedecor Safari,8021 PEC,5415,FGB0548,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-13,2
4571,1119,8108SF:Safedecor Safari,8108 SF,3389,FGB0168,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-13,1
4571,558,11374VCA:Safedecor 1.0mm Master,11374 VCA ,3918,FGA0223,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-13,4
4571,361,11352CMT:Safedecor 1.0mm Master,11352 CMT,3721,FGA0026,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-13,6
4571,6360,173MT7:Safegloss Liner,173 MT7,5274,FG7M0069,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-13,8
4571,4769,HD17000UG+:SAFEDECOR DIGITAL,HD 17000 UG+,5175,FGA-HD0001,110,CAT0020,SAFEDECOR DIGITAL,1,102,1.0 HD (8X4),1,2021-12-13,2
4571,461,11343SMT:Safedecor 1.0mm Master,11343 SMT,3821,FGA0126,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-13,20
4571,488,11303TLS:Safedecor 1.0mm Master,11303 TLS,3848,FGA0153,4,CAT0001,Safedecor 1.0mm Master,1,94,1.0 TEX 2,1,2021-12-13,10
4571,536,11356UG+:Safedecor 1.0mm Master,11356 UG+,3896,FGA0201,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2021-12-13,10
4571,4714,11391UG+:Safedecor 1.0mm Master,11391 UG+,5128,FGA0604,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2021-12-13,4
4571,345,11356ASH:Safedecor 1.0mm Master,11356 ASH ,3705,FGA0010,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-13,2
4571,5274,8575SF:Safedecor Safari,8575 SF,5381,FGB0539,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-13,1
4571,1101,8039SF:Safedecor Safari,8039 SF,3365,FGB0144,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-13,7
4571,6262,144MT7:Safegloss Liner,144 MT7,4266,FG7M0013,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-13,6
4571,6260,141MT7:Safegloss Liner,141 MT7,4264,FG7M0011,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-13,2
4571,4675,10063NUB:Safedecor 1.0mm Master,10063 NUB,5089,FGA0565,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-13,3
4571,3662,51022SG+:Satyam Laminates,51022 SG+,4127,FGA0432,29,CAT0014,Satyam Laminates,1,108,1.0 UG+/SG+,1,2021-12-13,5
4571,6251,131MT7:Safegloss Liner,131 MT7,4255,FG7M0002,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-13,7
4571,993,8537SF:Safedecor Safari,8537SF,3521,FGB0300,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-13,12
4571,8068,11415SF:Safedecor 1.0mm Master,11415 SF,20417,FGA0732,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-13,1
4571,4687,10002SMT:Safedecor 1.0mm Master,10002 SMT,5101,FGA0577,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-13,5
4571,1012,8514PEC:Safedecor Safari,8514 PEC,3540,FGB0319,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-13,1
4571,957,8563HGS:Safedecor Safari,8563 HGS,3485,FGB0264,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2021-12-13,4
4571,5540,11402SMT:Safedecor 1.0mm Master,11402 SMT,5469,FGA0628,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-13,3
4571,8019,WPR7:Safedecor 1.0mm Master,WPR7 ,20368,FGA0683,4,CAT0001,Safedecor 1.0mm Master,1,86,1.0 GX,1,2021-12-13,4
4571,6354,170MT7:Safegloss Liner,170 MT7,5268,FG7M0063,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-13,5
4571,601,10094SF:Safedecor 1.0mm Master,10094 SF,3961,FGA0266,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-13,2
4571,1082,8005HGS:Safedecor Safari,8005 HGS,3313,FGB0092,6,CAT0002,Safedecor Safari,1,60,0.8 HG,1,2021-12-13,4
4571,5260,8584HZTVNZ:Safedecor Safari,8584 HZT VNZ,5367,FGB0525,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-13,12
4571,1122,8180SF:Safedecor Safari,8180 SF,3398,FGB0177,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-13,9
4571,360,10035CMT:Safedecor 1.0mm Master,10035 CMT,3720,FGA0025,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-09-18,6
4571,560,10001SF:Safedecor 1.0mm Master,10001 SF,3920,FGA0225,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-09-18,13
4571,561,10002SF:Safedecor 1.0mm Master,10002 SF,3921,FGA0226,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2022-09-18,-13
4571,3664,50035CMT:Satyam Laminates,50035 CMT,3720,FGA0025,29,CAT0014,Satyam Laminates,1,93,1.0 TEX 1,1,2022-09-18,-6
4571,8027,11427SMT:Safedecor 1.0mm Master,11427 SMT,20376,FGA0691,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-09-18,-9
4571,8029,11430SMT:Safedecor 1.0mm Master,11430 SMT,20378,FGA0693,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2022-09-18,9
4571,5535,11407UG+:Safedecor 1.0mm Master,11407 UG+,5464,FGA0623,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2021-12-14,7
4571,420,11309LUS:Safedecor 1.0mm Master,11309 LUS,3780,FGA0085,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-14,1
4571,1079,8554SLE:Safedecor Safari,8554 SLE,3284,FGB0063,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-14,1
4571,6250,130MT7:Safegloss Liner,130 MT7,4254,FG7M0001,10,CAT0005,Safegloss Liner,1,56,0.72 M1 MT/SF,1,2021-12-14,7
4571,509,11217UG+:Safedecor 1.0mm Master,11217 UG+,3869,FGA0174,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2021-12-14,5
4571,562,10004SF:Safedecor 1.0mm Master,10004 SF,3922,FGA0227,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-14,3
4571,410,11356JWD:Safedecor 1.0mm Master,11356 JWD,3770,FGA0075,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-14,1
4571,617,11264SF:Safedecor 1.0mm Master,11264 SF,3977,FGA0282,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-14,6
4571,8049,11392UG+:Safedecor 1.0mm Master,11392 UG+,20398,FGA0713,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2021-12-14,7
4571,5543,11406SMT:Safedecor 1.0mm Master,11406 SMT,5472,FGA0631,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-14,6
4571,995,8547SF:Safedecor Safari,8547 SF ,3523,FGB0302,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-14,1
4571,568,10014SF:Safedecor 1.0mm Master,10014 SF,3928,FGA0233,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-14,1
4571,522,11332UG+:Safedecor 1.0mm Master,11332 UG+,3882,FGA0187,4,CAT0001,Safedecor 1.0mm Master,1,108,1.0 UG+/SG+,1,2021-12-14,19
4571,1077,8556SLE:Safedecor Safari,8556 SLE,3282,FGB0061,6,CAT0002,Safedecor Safari,1,66,0.8 TEX,1,2021-12-14,1
4571,575,10029SF:Safedecor 1.0mm Master,10029 SF,3935,FGA0240,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-14,2
4571,1093,8002SF:Safedecor Safari,8002 SF,3354,FGB0133,6,CAT0002,Safedecor Safari,1,63,0.8 SF,1,2021-12-14,12
4571,5547,11410SMT:Safedecor 1.0mm Master,11410 SMT,5476,FGA0635,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-14,6
4571,607,11151SF:Safedecor 1.0mm Master,11151 SF,3967,FGA0272,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-14,6
4571,342,11160ASH:Safedecor 1.0mm Master,11160 ASH,3702,FGA0007,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-14,6
4571,616,11263SF:Safedecor 1.0mm Master,11263 SF,3976,FGA0281,4,CAT0001,Safedecor 1.0mm Master,1,91,1.0 SF,1,2021-12-14,4
4571,5546,11409SMT:Safedecor 1.0mm Master,11409 SMT,5475,FGA0634,4,CAT0001,Safedecor 1.0mm Master,1,93,1.0 TEX 1,1,2021-12-14,6
